Order/PO Number,External ID,Model Number,ASIN,Merchant Sku,Title,List Price,Discount,Cost,Quantity Ordered,Previously Confirmed Quantity,Quantity Confirmed,Quantity Canceled,Quantity Received,Hand Off Start,Hand Off End,Hand Off Type,Expected Hand Off Date,Availability Status,Error From Previous Upload Attempt,Vendor Code,Fulfillment Center,Consolidation ID,Condition,Order Date,Is Back Order,Freight Terms,Payment Method,Special Instructions,Comments,Legal Entity Id,Currency Code,External Id Type,Item Package Quantity,Aggregate Quantity,Merchant Customer ID,Merchant Sku ratio
6YSTI4JY,655258844434,K7401-F2060,B071RZX2YN,,"HomePop Modern Square Metal X-base Ottoman, Tan and Cream Awning Stripe",$68.30,0%,$68.30,3,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258839645,K6805-F2088,B071Y7Q1YD,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Dark Blue",$76.64,0%,$76.64,3,3,3,0,3,04-Oct-2021,15-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258838068,K6384NP-F2054,B072BPWJGQ,,"HomePop Large Upholstered Rectangular Storage Ottoman Bench with Hinged Lid, Orange Geometric",$205.99,35%,$134.63,8,8,8,0,8,04-Oct-2021,15-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258851043,K7342-F2067,B073QLTSN3,,"HomePop Square Storage Ottoman with Lift Off Lid, Cream",$70.36,0%,$70.36,3,3,3,0,3,04-Oct-2021,15-Oct-2021,Ship,12-Nov-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258853412,K7575-F2060,B076HD56KX,,"HomePop Parsons Classic Upholstered Accent Dining Chair with Curved Top, Set of 2, Grey Stripe",$189.99,4%,$182.32,1,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258854921,K7646-A750,B079RWVD8J,,"HomePop Square Storage Ottoman with Hinged Lid, Greay Damask, Blue Slate",$79.71,0%,$79.71,12,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258854914,K7342-F2267,B07BWH73KV,,"HomePop Square Storage Ottoman with Lift Off Lid, Onyx",$79.99,8%,$73.88,11,11,11,0,11,04-Oct-2021,15-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258849262,K6499-B228,B07BYK1C5C,,"HomePop Velvet Swoop Arm Accent Chair, Dark Green",$199.99,18%,$163.52,7,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258856352,K7116-YDQY-2,B07CZDSDC2,,"HomePop Faux Leather Button Tufted Decorative Bench with Metal Base, Brown",$159.99,16%,$134.89,2,2,2,0,0,04-Oct-2021,15-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258853597,K7225-B250,B07DPRR6SV,,"HomePop Faux Fur Square Stool with Metal Legs, Black",$89.99,15%,$76.45,1,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258852149,K7478-F2232,B07DPV18JS,,"HomePop Mid Mod Oval Decorative Ottoman with Wood Legs, Ash Grey",$89.99,14%,$77.26,7,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258853603,K7399-B254,B07DQ96Z5W,,"HomePop Round Metal Base Decorative Ottoman, Silver",$89.99,30%,$63.15,1,0,0,0,0,04-Oct-2021,15-Oct-2021,Ship,04-Oct-2021,OS - Cancelled: Out of stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
6YSTI4JY,655258853146,K6499-A823,B07P1DF5R4,,"HomePop Swoop Arm Accent Chair, Blue Trellis",$199.99,25%,$150.62,6,6,6,0,6,04-Oct-2021,15-Oct-2021,Ship,07-Nov-2021,AC - Accepted: In stock,,KINEB,TEB6,,Confirmed,04-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71BNF7ZZ,655258838051,K6384NP-F2053,B071NTWHWD,,"HomePop Large Upholstered Rectangular Storage Ottoman Bench with Hinged Lid, Green Geometric",$216.99,38%,$134.62,3,3,3,0,0,25-Oct-2021,29-Oct-2021,Ship,29-Oct-2021,AC - Accepted: In stock,,KINEB,CMH3,,Confirmed,25-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71BNF7ZZ,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$265.99,34%,$174.83,2,0,0,0,0,25-Oct-2021,29-Oct-2021,Ship,25-Oct-2021,OS - Cancelled: Out of stock,,KINEB,CMH3,,Confirmed,25-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71BNF7ZZ,655258853733,K7646-A823,B07DPSMRF4,,"HomePop Square Storage Ottoman with Hinged Lid, Blue Trellis",$125.99,37%,$79.71,6,6,6,0,0,25-Oct-2021,29-Oct-2021,Ship,01-Dec-2021,AC - Accepted: In stock,,KINEB,CMH3,,Confirmed,25-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71BNF7ZZ,655258857526,N8264-E697,B07FZPQ2KY,,"HomePop Large Button Tufted Round Storage Ottoman, Brown Faux Leather",$172.99,46%,$93.66,9,9,9,0,0,25-Oct-2021,29-Oct-2021,Ship,29-Oct-2021,AC - Accepted: In stock,,KINEB,CMH3,,Confirmed,25-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258823521,N6354-F1331,B00ELWFJW2,,"HomePop Parsons Upholstered Accent Dining Chair,Set of 2, Brown Damask",$144.86,0%,$144.86,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,23-Nov-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258827208,K6380-F1326,B00FAQKHSO,,"HomePop Parsons Classic Dining Chair with Nailhead Trim, Set of 2, Natural Linen",$157.99,0%,$157.99,2,2,2,0,0,12-Oct-2021,18-Oct-2021,Ship,16-Nov-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258827161,K6378-F1374,B00FAQKILA,,"HomePop Parsons Classic Button Tufted Accent Dining Chair, Set of 2, Aqua",$150.42,0%,$150.42,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,600138017323,N6302-F1550,B00R4ZGG2A,,"HomePop Modern Storage Bench with Hinged Lid, Teal",$279.99,67%,$91.97,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258830567,N6302-F851,B01BULGAUG,,"HomePop Modern Storage Bench with Hinged Lid, Tan and Gold",$139.99,47%,$74.25,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258844618,K6862-E847,B01DGBYT0G,,"HomePop Round Leatherette Storage Ottoman with Lid, Cinnamon Red",$77.61,0%,$77.61,20,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258842409,N6302-F1570,B01LZYT4TH,,"HomePop Modern Storage Bench with Hinged Lid, Navy",$103.99,12%,$92.00,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258841358,K6805-B215,B01M0AH496,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Velvet",$149.85,0%,$149.85,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258839706,K6805-F2093,B06ZXS6TW5,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Single Pack, Light Grey",$115.05,33%,$76.64,2,2,2,0,0,12-Oct-2021,18-Oct-2021,Ship,15-Nov-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258839492,K6995-F971,B06ZY2Q2HW,,"HomePop Parsons Modern Dining Chair, Single Pack, Pink Coral",$180.99,53%,$84.30,2,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258844274,K7399-B118,B0716RD2JS,,"HomePop Round Metal Base Decorative Ottoman, White Velvet",$54.79,0%,$54.79,11,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258839270,N7697S-F1539,B071NV4X83,,"HomePop Upholstered Storage Ottoman with Hinged Lid, Teal",$69.31,0%,$69.31,2,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258838273,K6805-F2062,B071R7FRT6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Blue and Lattice Cream",$174.83,0%,$174.83,2,2,2,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,6,6,6,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258854846,K7703-A832,B079S1LJ45,,"HomePop Round Upholstered Storage Ottoman, Grey Medallion",$93.66,0%,$93.66,4,4,4,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258854860,K7703-F1147,B079S8Y9MZ,,"HomePop Round Upholstered Storage Ottoman, Black Geo",$112.99,17%,$93.66,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,17-Nov-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258854730,K7699.24-F2262,B079S8ZHTQ,,"HomePop Open Back Counter Height Barstool, 24.5 inch, Black Plaid",$129.99,6%,$122.32,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258854747,K7699.24-F2269,B079SCLS57,,"HomePop Open Back Counter Height Barstool, 24.5 inch, Blue Plaid",$139.99,13%,$122.32,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258854822,K7701.24-F2283,B07B3SVWS4,,"HomePop Dinah Modern Counter Height Barstool, 24-inch, Brown",$149.99,10%,$134.67,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258849996,K7446-F2178,B07BW12LRP,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Linen",$99.99,14%,$85.99,3,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258849491,K6858.24-A794,B07BYHB8TR,,"HomePop by Kinfine Fabric Upholstered Counter Height Barstool - 24-inch, Blue and Tan Jacobean",$139.99,15%,$118.82,2,2,2,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258850930,K7246-J014,B07BYZF9NW,,"HomePop Hourglass Metal Accent Table Mirror Top, Gold",$88.00,15%,$75.05,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258853153,K6908-F2244,B07C43QR1Z,,"HomePop Modern Swoop Arm Accent Chair, Gray Leaf",$199.99,20%,$159.91,3,3,3,0,0,12-Oct-2021,18-Oct-2021,Ship,18-Oct-2021,AC - Accepted: In stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258856406,K6138-F2206,B07C62ZQ6G,,"HomePop Ainsley Linen Button Tufted Storage Bench with Hinged Lid, Light Blue",$169.99,23%,$131.08,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258856116,K6805-A750,B07C6DF8NM,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Suri Blue",$219.99,14%,$188.49,10,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258856505,K7743-B269,B07C6FXH1K,,Meadow Lane HomePop Fulton Velvet Storage Bench - Gray,$270.99,44%,$150.80,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258855775,K6908-B270,B07C6K5H4P,,"Meadow Lane Swoop Arm Accent Chair, Velvet Aqua Blue",$302.99,44%,$168.33,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258853641,K7658-B233,B07DQFVJDK,,"HomePop Faux Fur Poof Ottoman, Pink",$99.99,14%,$85.84,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258853573,K7224-B250,B07FFMM3V1,,"HomePop Round Faux Fur Stool with Metal Base, Black",$99.99,25%,$74.60,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258855249,K7351-J014,B07FHMRQDW,,"Spatial Order Half-Moon Modern Metal and Glass Accent Table, Gold",$48.83,0%,$48.83,67,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258857526,N8264-E697,B07FZPQ2KY,,"HomePop Large Button Tufted Round Storage Ottoman, Brown Faux Leather",$93.66,0%,$93.66,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258857557,N8264-F2206,B07FZPQV38,,"HomePop Large Button Tufted Round Storage Ottoman, Light Blue",$109.99,15%,$93.66,15,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258860199,N8264-YDQY-2,B07WS3RZKK,,"HomePop Storage Ottoman, Light Brown",$124.58,21%,$98.78,4,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258862001,N8264-F1399,B091Q9ZQR5,,HomePop Button Tufted Round Storage Ottoman - Tan Woven,$77.00,0%,$77.00,8,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
71LVFAEO,655258861738,K2380-F2207,B091QBCQG2,,HomePop Luxury Large Storage Ottoman - Linen-Like Tan Woven,$86.00,0%,$86.00,1,0,0,0,0,12-Oct-2021,18-Oct-2021,Ship,12-Oct-2021,OS - Cancelled: Out of stock,,KINEB,ABE4,,Confirmed,11-Oct-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258818145,K2380-E169,B005TX6084,,"HomePop Faux Leather Square Storage Ottoman Coffee Table with Wood Legs, Black",$259.99,70%,$76.91,30,30,30,0,0,01-Nov-2021,05-Nov-2021,Ship,18-Dec-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258819159,N6354-F923,B0095BBE5A,,"HomePop Parsons Upholstered Accent Dining Chair, Set of 2, Sienna Toned Circle",$255.99,41%,$149.85,2,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258823521,N6354-F1331,B00ELWFJW2,,"HomePop Parsons Upholstered Accent Dining Chair,Set of 2, Brown Damask",$272.99,47%,$144.86,4,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258834527,N8264-B119,B016YSU2SG,,"HomePop Large Button Tufted Round Storage Ottoman, Berry",$109.99,31%,$76.18,59,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258844588,K6862-E844,B01DGBYJQU,,"HomePop Round Leatherette Storage Ottoman with Lid, Charcoal Grey",$172.99,55%,$77.28,50,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258844595,K6862-E845,B01DGBYJU6,,"HomePop Round Leatherette Storage Ottoman with Lid, Moss Green",$77.61,0%,$77.61,20,20,20,0,0,01-Nov-2021,05-Nov-2021,Ship,17-Dec-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258844618,K6862-E847,B01DGBYT0G,,"HomePop Round Leatherette Storage Ottoman with Lid, Cinnamon Red",$147.99,48%,$77.61,60,60,60,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258844816,K4286-E848,B01DGBYYSS,,"HomePop Leatherette Square Tufted Backless Counter Height Stool, 24-inch, Ivory",$119.99,42%,$70.13,3,3,3,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258849989,K7446-F2176,B01LWPSVUW,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Blue Tweed",$99.99,14%,$86.00,7,7,7,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258850008,K7446-F2181,B01LZZ13R6,,"HomePop Blake Backless Nailhead Trim Counter Height Barstool, 24-inch, Green Tweed",$99.99,14%,$86.00,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258841358,K6805-B215,B01M0AH496,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Velvet",$285.99,48%,$149.85,14,14,14,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Dec-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258839492,K6995-F971,B06ZY2Q2HW,,"HomePop Parsons Modern Dining Chair, Single Pack, Pink Coral",$180.99,53%,$84.30,5,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258838211,K6805-F2059,B06ZYC7SZR,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy and Floral",$285.99,39%,$174.83,4,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258839270,N7697S-F1539,B071NV4X83,,"HomePop Upholstered Storage Ottoman with Hinged Lid, Teal",$69.31,0%,$69.31,4,4,4,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258838273,K6805-F2062,B071R7FRT6,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Navy Blue and Lattice Cream",$174.83,0%,$174.83,2,2,2,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258838099,K6805-F2052,B071XYMXC3,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Grey and Cream Geometric",$179.51,0%,$179.51,8,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258838228,K6805-A755,B071Y8LVFP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Gray",$265.99,34%,$174.83,3,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258849101,K7579-B220,B0757WR64L,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Pink",$129.99,23%,$99.64,2,2,2,0,0,01-Nov-2021,05-Nov-2021,Ship,03-Dec-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258845929,K6805-B228,B075832ZBP,,"HomePop Parsons Classic Upholstered Accent Dining Chair, Set of 2, Dark Green Velvet",$229.99,24%,$174.83,2,2,2,0,0,01-Nov-2021,05-Nov-2021,Ship,05-Nov-2021,AC - Accepted: In stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
75EQSNZB,655258849118,K7579-B214,B075849CLT,,"HomePop Diva Youth Velvet Decorative Storage Bench with White Wood Legs, Grey",$129.99,23%,$99.64,1,0,0,0,0,01-Nov-2021,05-Nov-2021,Ship,01-Nov-2021,OS - Cancelled: Out of stock,,KINEB,ILG1,,Confirmed,01-Nov-2021,NO,Collect,Invoice,,,101,USD,6,1,1,,0%
